Time,Amount,Class
1392,5.08,0
1395,23.95,0
1395,92.3,0
1396,15.9,0
1396,100,0
1396,2.69,0
1396,5,0
1398,11.72,0
1398,5,0
1399,34.32,0
1401,333.84,0
1402,3.23,0
1402,1.98,0
1402,37.1,0
1403,5,0
1403,16,0
1404,102,0
1404,15,0
1405,77.7,0
1406,5,0
1406,4,0
1407,23.84,0
1409,32.52,0
1409,1,0
1409,13.84,0
1409,96.39,0
1410,3.99,0
1410,152,0
1410,5,0
1411,1,0
1412,22.74,0
1414,27.83,0
1416,5.99,0
1416,1,0
1418,16.8,0
1418,18.42,0
1419,84.39,0
1420,54.59,0
1421,1.29,0
1421,5,0
1421,0.89,0
1422,1,0
1422,6.28,0
1422,1.79,0
1425,5,0
1427,6.54,0
1427,27,0
1427,5,0
1427,5.37,0
1428,6.45,0
1428,1,0
1429,5,0
1430,11.2,0
1430,1,0
1430,91.78,0
1431,85.11,0
1431,12.97,0
1431,1.98,0
1432,5,0
1432,3.6,0
1433,1,0
1433,121.49,0
1433,1.54,0
1433,25.6,0
1434,21.95,0
1434,13.99,0
1435,11.05,0
1436,15.98,0
1437,21.79,0
1438,23.07,0
1438,5,0
1439,1,0
1440,5,0
1440,7.49,0
1440,5.99,0
1441,82.74,0
1442,1,0
1442,8.99,0
1442,3.58,0
1443,33.45,0
1443,3.56,0
1443,22.1,0
1443,0.76,0
1443,0,0
1444,5,0
1444,0,0
1444,0,0
1446,4.99,0
1447,5,0
1447,39.5,0
1447,513.72,0
1448,112.5,0
1450,3.59,0
1453,9.99,0
1453,1.98,0
1455,7.69,0
1458,285.96,0
1459,62.64,0
1459,12.94,0
1459,9.08,0
1460,44.6,0
1461,8.98,0
1462,0.76,0
1464,1.98,0
1465,0.89,0
1465,0.89,0
1467,306.59,0
1467,18.29,0
1467,64.61,0
1467,5,0
1467,5,0
1468,85.06,0
1469,79,0
1470,1,0
1470,12.95,0
1470,265.42,0
1470,41.71,0
1470,22.74,0
1471,10.98,0
1471,1.29,0
1472,156.73,0
1472,140.55,0
1472,5,0
1472,46.08,0
1473,85.25,0
1474,151.67,0
1474,5,0
1474,68,0
1475,5,0
1475,84.24,0
1475,31.62,0
1477,5,0
1477,19.69,0
1480,5,0
1482,38.49,0
1485,1.29,0
1487,355.05,0
1487,1.29,0
1488,7.58,0
1489,5,0
1490,5,0
1491,18.33,0
1492,5,0
1492,2.68,0
1494,5,0
1494,126.71,0
1494,84,0
1495,0.99,0
1496,45,0
1497,5,0
1498,5,0
1498,96.82,0
1499,1,0
1499,1,0
1500,5,0
1500,5,0
1501,1,0
1501,1,0
1502,49,0
1502,5,0
1503,1,0
1504,5,0
1504,3.84,0
1505,1,0
1506,99.93,0
1506,12.99,0
1506,5,0
1507,19.55,0
1507,1.29,0
1508,5,0
1508,1.98,0
1508,6.46,0
1509,9.99,0
1509,5,0
1510,1,0
1510,19.99,0
1511,5,0
1511,5,0
1511,4.49,0
1512,1,0
1512,32.07,0
1512,1,0
1515,0.82,0
1516,5,0
1517,1,0
1518,5,0
1519,1,0
1519,1109.2,0
1521,14.99,0
1522,123.67,0
1524,5,0
1524,5.35,0
1525,1,0
1525,80.7,0
1525,3.59,0
1526,41.71,0
1526,9.47,0
1527,0.89,0
1527,132.8,0
1528,107.69,0
1528,69,0
1529,4.99,0
1530,5,0
1531,1,0
1534,5,0
1534,104.49,0
1535,1,0
1540,10.98,0
1542,13.08,0
1542,25,0
1544,9.35,0
1545,5,0
1545,5,0
1548,5,0
1548,5,0
1548,5,0
1548,5,0
1548,13.99,0
1549,24.9,0
1549,9.99,0
1551,5,0
1551,2,0
1551,2.4,0
1552,1,0
1555,6.99,0
1557,147.5,0
1557,3.99,0
1558,0.79,0
1559,83.48,0
1559,0.89,0
1562,7.17,0
1562,9.99,0
1568,15.94,0
1568,5,0
1571,88.4,0
1571,24.57,0
1572,32.79,0
1573,18.78,0
1573,19.99,0
1573,5,0
1573,30.08,0
1574,69,0
1574,9.99,0
1576,65,0
1577,50.95,0
1577,5.35,0
1578,0.77,0
1579,7.69,0
1579,22.3,0
1579,25,0
1579,83,0
1580,62.34,0
1580,1,0
1580,3.8,0
1581,5,0
1582,0.89,0
1582,1,0
1582,23,0
1583,5,0
1585,12.14,0
1586,2.31,0
1586,17.99,0
1587,24.61,0
1588,15.62,0
1588,59.9,0
1590,5,0
1591,75.55,0
1592,1,0
1592,24.26,0
1593,68,0
1593,5,0
1594,80,0
1594,1.29,0
1596,50.2,0
1596,12.31,0
1596,1,0
1596,31.24,0
1597,8.01,0
1599,18.16,0
1599,5,0
1599,100.07,0
1599,26.35,0
1600,22,0
1600,29.57,0
1600,110.14,0
1601,1,0
1601,125,0
1601,5,0
1602,1,0
1605,770.97,0
1606,2.69,0
1607,3.87,0
1607,12.17,0
1607,7,0
1607,10,0
1608,5,0
1609,13.66,0
1609,6.4,0
1609,37.64,0
1610,21.5,0
1610,1,0
1611,29.99,0
1612,137.94,0
1613,5,0
1614,20,0
1614,1,0
1614,13.99,0
1614,0.77,0
1615,106,0
1616,5,0
1616,112.18,0
1616,1.29,0
1617,1,0
1617,13.99,0
1617,8.99,0
1617,1,0
1618,68,0
1618,5,0
1619,1,0
1623,13.23,0
1624,57.19,0
1625,5,0
1626,1,0
1627,1.23,0
1628,79,0
1629,1,0
1630,8.93,0
1631,79,0
1631,8.8,0
1632,1.99,0
1632,308.67,0
1632,0.77,0
1633,13.8,0
1634,17.39,0
1634,12.61,0
1635,8,0
1636,193.89,0
1637,34.9,0
1639,11.5,0
1639,19.3,0
1639,215.58,0
1640,88,0
1641,15.7,0
1641,29,0
1642,10,0
1643,68,0
1643,13.5,0
1644,8.12,0
1644,38.44,0
1646,2.23,0
1646,0,0
1647,28.52,0
1647,12,0
1651,19.99,0
1652,18,0
1655,50.11,0
1655,9.99,0
1656,635.91,0
1657,2.31,0
1657,1,0
1658,15,0
1660,69,0
1662,0.89,0
1664,8.22,0
1665,0.99,0
1666,6.79,0
1668,247.89,0
1670,5.49,0
1673,357.59,0
1673,359.89,0
1673,86.61,0
1673,20,0
1674,668.04,0
1674,1.79,0
1675,8.92,0
1675,2.68,0
1676,421.5,0
1677,947.94,0
1678,1.22,0
1680,123.97,0
1681,44.52,0
1682,3.25,0
1684,3.45,0
1689,6.45,0
1690,22.74,0
1691,60.16,0
1692,37.92,0
1696,120.97,0
1698,3669,0
1699,58.64,0
1700,102.81,0
1701,0.89,0
1701,80,0
1701,79,0
1702,1,0
1703,192.17,0
1704,1,0
1704,0.77,0
1705,19.95,0
1708,1.23,0
1708,0.99,0
1711,59.95,0
1713,9,0
1716,94.48,0
1716,8.98,0
1717,13.99,0
1718,19,0
1718,5.49,0
1719,5.64,0
1719,16,0
1720,2,0
1720,16.94,0
1721,238.88,0
1722,22.75,0
1722,57.3,0
1724,13.74,0
1727,24.9,0
1728,53.81,0
1732,2.28,0
1736,18.25,0
1736,220,0
1738,274.9,0
1738,525.52,0
1738,288.28,0
1743,0.92,0
1744,189.8,0
1744,888.62,0
1746,1,0
1746,174.27,0
1749,3.03,0
1749,173,0
1749,25.99,0
1749,10.88,0
1750,4.5,0
1751,39,0
1752,5,0
1753,42.67,0
1754,23.11,0
1756,1.79,0
1756,81.98,0
1757,151.67,0
1757,70.85,0
1758,29.97,0
1758,8.49,0
1760,4,0
1763,2.34,0
1763,15.81,0
1766,44.99,0
1769,1.29,0
1769,0.99,0
1773,49.99,0
1774,119.9,0
1777,44.92,0
1780,59.18,0
1782,1.17,0
1782,768.84,0
1782,8.91,0
1784,5.85,0
1785,20,0
1786,11.5,0
1787,9.13,0
1787,13.99,0
1791,0.76,0
1792,53.05,0
1793,70,0
1793,34.48,0
1796,25,0
1797,50,0
1798,7.02,0
1799,2,0
1800,5.71,0
1801,30.79,0
1801,80.95,0
1803,44.4,0
1804,54.9,0
1805,2.34,0
1810,10.78,0
1812,980,0
1815,155.98,0
1815,95.35,0
1815,2.28,0
1816,2.27,0
1817,2.44,0
1818,0.76,0
1818,17.13,0
1819,1,0
1820,96,0
1823,20,0
1824,9.85,0
1825,214.16,0
1826,70,0
1826,30.83,0
1827,19.99,0
1827,9.99,0
1828,39.95,0
1828,95.35,0
1828,20,0
1831,6.99,0
1831,91.8,0
1832,0.89,0
1834,1.69,0
1835,153.76,0
1836,42.94,0
1837,17,0
1838,49.15,0
1839,0,0
1840,6.61,0
1840,24.9,0
1840,0,0
1841,9.99,0
1842,22.3,0
1843,339.09,0
1844,39.9,0
1845,44.43,0
1847,1.52,0
1848,39.95,0
1850,1055.12,0
1851,6.99,0
1851,212.6,0
1851,3.84,0
1853,29.5,0
1853,3.79,0
1855,1.98,0
1856,16.99,0
1857,0.99,0
1858,6.97,0
1860,240.58,0
1860,46.73,0
1861,6.99,0
1861,80.5,0
1862,12.99,0
1863,17.99,0
1864,156.2,0
1864,2.97,0
1866,79,0
1867,18.06,0
1868,500,0
1869,1.98,0
1869,42.13,0
1870,83.9,0
1872,2.27,0
1872,1.69,0
1872,10.12,0
1873,21.57,0
1873,6.49,0
1874,12.99,0
1877,6.99,0
1878,286.58,0
1880,38.2,0
1881,1,0
1881,9.99,0
1882,0.77,0
1883,79.95,0
1883,22.19,0
1888,0,0
1889,29.95,0
1890,15.99,0
1891,8.9,0
1892,21.5,0
1895,14.98,0
1895,1.46,0
1896,96.51,0
1897,158,0
1899,107.94,0
1899,25,0
1900,431,0
1902,34.12,0
1902,1.79,0
1903,0.76,0
1904,39.14,0
1906,5.99,0
1906,1.9,0
1906,26.55,0
1907,130,0
1908,89.98,0
1910,48.8,0
1911,6,0
1912,10.92,0
1914,16.25,0
1914,236.6,0
1921,96,0
1921,370.76,0
1923,14.99,0
1923,168,0
1925,8.34,0
1926,642.45,0
1929,1,0
1930,305.85,0
1930,19,0
1931,185.82,0
1932,1.23,0
1933,14.99,0
1934,3.79,0
1935,5.46,0
1935,7.8,0
1937,19,0
1937,1321.12,0
1940,9.99,0
1947,25,0
1947,375,0
1948,19.99,0
1951,57.48,0
1955,0.99,0
1955,12.31,0
1956,24.99,0
1957,13.08,0
1958,120,0
1958,32.55,0
1958,2.24,0
1959,227.39,0
1959,11.29,0
1959,265.38,0
1960,1.98,0
1961,9.95,0
1964,49.99,0
1965,20.02,0
1967,61.22,0
1968,1.08,0
1969,0.02,0
1971,41.1,0
1973,1.78,0
1975,0.89,0
1975,14.3,0
1975,12,0
1977,8.94,0
1980,8.93,0
1982,84.27,0
1982,1.98,0
1985,10,0
1987,9.99,0
1992,75.37,0
1993,12.14,0
1994,177,0
1995,3.99,0
1995,1.79,0
1998,37.73,0
1998,5.99,0
1999,56,0
1999,3.59,0
1999,38.44,0
2000,39,0
2000,14,0
2000,0.74,0
2002,5,0
2002,49.9,0
2003,340.53,0
2006,189.49,0
2006,5.36,0
2006,168,0
2006,20,0
2007,1.9,0
2009,13.08,0
2009,1.98,0
2011,293.44,0
2012,468,0
2012,1.78,0
2013,8.99,0
2013,5,0
2015,44.1,0
2016,45,0
2018,187,0
2018,1.46,0
2019,7.95,0
2019,2540.42,0
2021,29.99,0
2021,107.26,0
2022,46.4,0
2022,1,0
2023,308.98,0
2024,134.12,0
2025,1.29,0
2028,9.99,0
2029,49.9,0
2029,288.45,0
2029,120,0
2030,59.16,0
2031,1.79,0
2031,114.89,0
2032,5.99,0
2033,1.29,0
2035,0.76,0
2035,0.92,0
2037,6.39,0
2038,20,0
2039,178.84,0
2039,0.89,0
2039,1.98,0
2040,12.14,0
2043,263.73,0
2045,20,0
2047,58.57,0
2050,98.61,0
2051,2.69,0
2053,136.89,0
2053,35.54,0
2054,14.32,0
2054,200,0
2055,9.87,0
2056,12.42,0
2057,17.99,0
2061,624.03,0
2061,396.28,0
2062,146.06,0
2064,1.88,0
2064,2.15,0
2066,8.49,0
2066,37.98,0
2071,199.97,0
2071,49.59,0
2072,1,0
2073,6,0
2073,0.99,0
2073,278,0
2075,6.24,0
2079,3.08,0
2081,7.55,0
2083,12.85,0
2083,47.93,0
2084,3.25,0
2085,215.65,0
2086,8.99,0
2086,2.69,0
2087,143.62,0
2088,19.28,0
2089,8.65,0
2090,1,0
2090,487.94,0
2090,1,0
2091,1,0
2091,1,0
2091,38.44,0
2092,1,0
2092,1,0
2093,1,0
2093,1,0
2094,1,0
2095,56.75,0
2095,1,0
2095,15,0
2095,1,0
2095,1,0
2096,1,0
2096,1,0
2097,1,0
2097,1,0
2098,1,0
2098,1,0
2098,5.99,0
2099,1,0
2099,46.94,0
2099,1,0
2099,0.85,0
2100,1,0
2100,1,0
2101,1,0
2101,1,0
2101,1,0
2102,1,0
2102,1,0
2103,1,0
2103,8.99,0
2103,1,0
2104,1,0
2104,48.59,0
2104,20,0
2104,1,0
2105,1,0
2105,1,0
2105,1,0
2106,24.9,0
2106,1,0
2106,56,0
2106,1,0
2107,1,0
2107,1,0
2107,1,0
2108,1,0
2108,1,0
2108,4.56,0
2109,1,0
2109,1,0
2109,26.48,0
2110,1,0
2110,1,0
2110,218.59,0
2110,1,0
2111,1.98,0
2111,1,0
2111,1,0
2112,1,0
2112,1,0
2112,1.98,0
2113,1,0
2113,1,0
2113,9.87,0
2113,31.69,0
2114,1,0
2115,109.85,0
2117,50,0
2119,59.18,0
2119,17.43,0
2121,9.99,0
2122,17.02,0
2123,49.95,0
2123,3.9,0
2125,356.95,0
2125,31.98,0
2125,71,0
2125,14.9,0
2127,9.72,0
2127,180,0
2129,9.95,0
2130,43.84,0
2131,17.96,0
2131,313.24,0
2132,166.74,0
2132,123.5,0
2134,170.55,0
2136,10.97,0
2139,20,0
2140,1.29,0
2142,20,0
2142,25,0
2143,12.14,0
2143,8.99,0
2146,35.78,0
2148,1,0
2148,1,0
2149,1,0
2149,1.79,0
2149,1,0
2150,1,0
2151,2909.97,0
2152,19.95,0
2152,45,0
2153,31.9,0
2154,1.98,0
2155,8.82,0
2156,126.81,0
2156,20,0
2157,78,0
2159,17.99,0
2162,349.26,0
2162,0.68,0
2163,111.38,0
2165,97.77,0
2165,72.13,0
2168,16.38,0
2168,1.79,0
2172,250.58,0
2173,10.41,0
2174,11.53,0
2174,142.5,0
2176,83.5,0
2179,9.09,0
2179,9.95,0
2179,0.77,0
2182,518.08,0
2184,17.99,0
2184,19.71,0
2185,38.7,0
2185,24.55,0
2187,3.84,0
2187,56.28,0
2187,15.18,0
2189,1.98,0
2191,3.99,0
2195,12.26,0
2195,668.5,0
2197,12.84,0
2197,0.76,0
2198,35,0
2200,227.35,0
2204,10,0
2204,39.05,0
2205,18.99,0
2205,1.54,0
2208,1.79,0
2209,13.2,0
2211,10.98,0
2212,0.99,0
2213,77.63,0
2213,0.99,0
2213,1,0
2215,176.94,0
2215,8.36,0
2216,116.9,0
2216,1939.3,0
2217,0.99,0
2218,53.7,0
2218,34.52,0
2223,3.99,0
2223,29.9,0
2224,45,0
2225,8.99,0
2226,3.03,0
2226,7.49,0
2226,7.58,0
2226,3.81,0
2227,3.7,0
2228,22.34,0
2229,0.89,0
2231,1.98,0
2234,10.97,0
2235,98.59,0
2237,8.99,0
2239,1.59,0
2240,9.99,0
2240,2.25,0
2240,168,0
2241,46.4,0
2241,9.86,0
2242,12.14,0
2242,165.8,0
2243,9.44,0
2246,46.99,0
2247,1,0
2248,1.98,0
2248,1.79,0
2248,281.15,0
2249,11.5,0
2251,6,0
2252,31.05,0
2252,11.5,0
2252,1.98,0
2256,2.3,0
2257,23.06,0
2258,20,0
2259,1.79,0
2259,14.41,0
2261,0.99,0
2265,9.99,0
2265,69,0
2265,19.99,0
2269,52.75,0
2269,9.98,0
2269,28.98,0
2270,21.97,0
2270,21.97,0
2270,21.97,0
2270,13.98,0
2270,13.98,0
2270,13.98,0
2270,8.79,0
2270,8.79,0
2270,8.79,0
2270,56.22,0
2271,25.29,0
2271,17.79,0
2272,2.69,0
2274,8.99,0
2278,0.99,0
2279,49.02,0
2280,12.99,0
2280,0.89,0
2280,24.97,0
2283,11,0
2284,2.99,0
2284,99.65,0
2287,1,0
2288,334.96,0
2291,6.56,0
2291,0,0
2292,4.49,0
2292,89.89,0
2292,11.5,0
2294,12.99,0
2295,212,0
2295,151.67,0
2299,9.99,0
2299,9.51,0
2300,1.29,0
2301,178.75,0
2302,78,0
2302,1.79,0
2307,17.45,0
2307,13.46,0
2308,9.99,0
2309,6,0
2309,121.34,0
2310,19.99,0
2311,16.15,0
2311,5.32,0
2312,1.98,0
2313,157.2,0
2316,14.39,0
2316,1.98,0
2317,7.99,0
2319,0.89,0
2321,12.99,0
2321,7.79,0
2321,84.06,0
2322,850.15,0
2323,35.99,0
2323,35.99,0
2323,19.99,0
2323,19.99,0
2324,12.99,0
2326,2.23,0
2330,30.31,0
2336,120,0
2339,1.46,0
2341,85,0
2344,80,0
2345,5.99,0
2347,12.99,0
2348,20,0
2348,2.69,0
2353,0.89,0
2357,2.69,0
2359,84.99,0
2359,50.74,0
2362,12.99,0
2362,4.63,0
2362,10.98,0
2364,24.15,0
2364,9.98,0
2364,19.75,0
2365,64.76,0
2368,0.76,0
2371,0,0
2372,150,0
2373,10,0
2376,491.72,0
2381,41.69,0
2382,12.99,0
2388,102,0
2395,315.83,0
2396,4.95,0
2397,1.85,0
2397,11.43,0
2397,13.81,0
2398,185,0
2398,8.07,0
2399,4.49,0
2400,46.89,0
2402,4,0
2403,2.97,0
2404,1,0
2404,38.19,0
2406,0.99,0
2406,3.99,0
2407,12.14,0
2410,14.27,0
2410,121.34,0
2412,12.99,0
2413,578.41,0
2416,80,0
2417,70.8,0
2417,3.87,0
2418,1,0
2419,217,0
2420,1,0
2420,14.98,0
2420,1,0
2421,1,0
2421,1,0
2422,1.98,0
2422,18.8,0
2422,1,0
2422,1,0
2422,1,0
2423,0.89,0
2423,613.64,0
2423,1,0
2423,1,0
2424,1,0
2424,1,0
2425,1,0
2425,1,0
2426,1,0
2426,1,0
2427,1,0
2427,1,0
2427,41.08,0
2428,1,0
2428,1,0
2429,6.77,0
2429,1,0
2429,1,0
2430,1,0
2430,5.85,0
2430,1,0
2431,1,0
2431,1,0
2431,1,0
2432,1,0
2432,1,0
2433,1,0
2433,1,0
2434,1,0
2434,1,0
2435,1,0
2435,1,0
2435,1.25,0
2436,1,0
2436,1,0
2437,1,0
2437,1,0
2437,1,0
2438,1,0
2438,1,0
2439,1,0
2439,119.44,0
2439,1,0
2440,38.19,0
2440,20.8,0
2440,2.29,0
2440,1,0
2440,1,0
2441,1,0
2441,1,0
2441,17.15,0
2441,1,0
2443,145.75,0
2443,15.41,0
2445,16.15,0
2448,9.99,0
2449,0.76,0
2457,19.99,0
2459,20.8,0
2459,93.15,0
2462,235.37,0
2462,11.16,0
2463,8.99,0
2463,29.9,0
2463,6.03,0
2465,150,0
2466,4.37,0
2466,200.24,0
2468,12.99,0
2469,0,0
2471,192,0
2471,104.83,0
2471,164,0
2473,51.7,0
2473,2.18,0
2474,9.99,0
2476,18.95,0
2477,37.4,0
2477,47.83,0
2479,4.99,0
2480,49,0
2480,50,0
2480,16.71,0
2480,536.77,0
2481,500,0
2483,15,0
2483,549.45,0
2484,151.04,0
2484,38.19,0
2487,74,0
2487,21,0
2490,9.47,0
2493,275.38,0
2493,34.9,0
2494,40,0
2494,111.5,0
2496,3.56,0
2497,17.43,0
2497,204,0
2497,1,0
2497,1,0
2498,71.68,0
2499,1,0
2500,1.79,0
2501,67.2,0
2501,7.5,0
2501,5,0
2501,1,0
2502,20,0
2502,2.49,0
2503,19.95,0
2507,544.62,0
2507,64.31,0
2508,0.89,0
2509,0.76,0
2509,25,0
2509,329,0
2512,101.93,0
2513,1.29,0
2514,16.71,0
2515,9.51,0
2517,20.08,0
2518,7.14,0
2518,186.68,0
2519,0,0
2523,35,0
2524,1,0
2526,16.66,0
2526,14.17,0
2529,13.67,0
2532,5.49,0
2532,14.95,0
2535,85.25,0
2536,0.89,0
2537,50,0
2537,13.23,0
2539,2,0
2542,35.9,0
2542,13.48,0
2542,0.99,0
2543,3.27,0
2545,5.8,0
2549,10.77,0
2549,1,0
2549,0,0
2550,13.31,0
2550,13.31,0
2550,16.34,0
2550,16.34,0
2550,42,0
2552,461.45,0
2553,73.85,0
2554,11.35,0
2554,231,0
2555,22.89,0
2555,15,0
2556,2.98,0
2557,5.26,0
2558,0.89,0
2561,29.99,0
2561,16.95,0
2564,14.9,0
2565,4.49,0
2566,69.99,0
2568,0.01,0
2569,3.62,0
2571,1.7,0
2571,139.97,0
2571,43.57,0
2572,21.99,0
2573,137.52,0
2575,2.5,0
2576,19.99,0
2577,9.2,0
2577,34.38,0
2579,115,0
2585,15.1,0
2585,18.72,0
2589,46.17,0
2589,1,0
2590,618,0
2591,0.9,0
2594,12.9,0
2596,15,0
2597,0.89,0
2598,85,0
2600,24.95,0
2601,4.58,0
2602,1.79,0
2602,13.54,0
2603,25.29,0
2604,65.73,0
2606,59,0
2608,319.44,0
2609,16.47,0
2609,2.69,0
2609,3.99,0
2610,100.9,0
2613,1.25,0
2613,9.99,0
2614,37.69,0
2616,3,0
2616,53.05,0
2616,450,0
2617,5.3,0
2617,15.55,0
2618,129,0
2619,1.29,0
2620,12.99,0
2620,88.29,0
2621,75,0
2622,12.9,0
2623,49.5,0
2624,123.79,0
2625,106,0
2626,87.68,0
2627,1.98,0
2629,6.3,0
2631,1.9,0
2633,3.57,0
2633,23.41,0
2635,74.74,0
2635,18.94,0
2635,45.65,0
2638,75.46,0
2638,0.99,0
2640,0.89,0
2640,0.89,0
2641,26.62,0
2642,14.28,0
2642,0.99,0
2643,309.9,0
2643,39.99,0
2643,24.66,0
2644,2.5,0
2645,79.8,0
2645,85.14,0
2649,18.67,0
2650,52.79,0
2652,34.16,0
2652,83.48,0
2652,82.18,0
2653,49,0
2653,399,0
2653,500,0
2654,5,0
2656,45.45,0
2656,121,0
2658,81.98,0
2662,0.89,0
2663,18.96,0
2663,510.15,0
2663,500,0
2666,13.98,0
2666,0.89,0
2669,7.5,0
2674,27,0
2674,53.11,0
2678,12.99,0
2679,9.87,0
2679,5,0
2681,3.58,0
2682,40.1,0
2683,18.94,0
2683,1.79,0
2684,13.56,0
2687,83.88,0
2689,6,0
2690,11.5,0
2698,5.98,0
2698,29.99,0
2699,1,0
2701,134.98,0
2703,12.99,0
2704,52.31,0
2705,17.61,0
2708,6.99,0
2708,9.93,0
2708,7.58,0
2708,140.04,0
2708,2.99,0
2709,1.79,0
2709,12.99,0
2710,209,0
2711,23.4,0
2713,30.9,0
2714,124.85,0
2715,8.95,0
2716,312.39,0
2716,54.99,0
2718,3.84,0
2718,10.5,0
2718,0.77,0
2720,1399.2,0
2721,1.98,0
2722,119.21,0
2724,124.4,0
2726,1,0
2727,1,0
2728,0.99,0
2728,24.9,0
2729,1.55,0
2729,40.52,0
2730,18,0
2731,10.99,0
2734,1.78,0
2735,39.99,0
2736,10.02,0
2739,15.38,0
2740,0.99,0
2740,26.99,0
2741,0,0
2742,38.44,0
2742,6.24,0
2742,18.37,0
2742,68.23,0
2743,110.69,0
2744,210.24,0
2745,24.85,0
2745,566.15,0
2746,192.88,0
2748,28.06,0
2749,40.55,0
2749,40.55,0
2749,64.36,0
2749,64.36,0
2750,0.89,0
2754,500,0
2754,0.76,0
2755,0.48,0
2756,45.5,0
2757,11.97,0
2758,1.79,0
2758,3.28,0
2760,0.76,0
2762,0.77,0
2762,324.55,0
2763,95.95,0
2768,27,0
2770,3.85,0
2772,2.17,0
2777,69.95,0
2778,10.48,0
2782,68.23,0
2783,1,0
2784,1,0
2784,1,0
2785,124.88,0
2785,1,0
2785,1,0
2786,1,0
2786,1,0
2786,1,0
2787,1,0
2787,1,0
2788,1,0
2788,1,0
2789,1,0
2789,1,0
2790,1,0
2790,1,0
2790,1,0
2791,1,0
2791,1,0
2792,1,0
2792,100,0
2793,1.51,0
2793,1,0
2793,1,0
2793,1,0
2794,1,0
2794,15,0
2794,1,0
2795,1,0
2795,1,0
2796,19.05,0
2796,1,0
2796,1,0
2797,1,0
2797,1,0
2797,1,0
2798,1,0
2798,1,0
2799,1,0
2800,456,0
2800,1,0
2800,1,0
2800,1,0
2800,5.37,0
2801,1,0
2801,1,0
2802,1,0
2802,1,0
2803,1,0
2803,2.69,0
2803,1,0
2803,1,0
2804,1,0
2804,1,0
2805,1,0
2806,1,0
2806,1,0
2806,1,0
2807,1,0
2807,1,0
2808,1,0
2808,1,0
2809,1,0
2809,1,0
2809,1,0
2810,1,0
2812,0,0
2812,99.4,0
2814,67.46,0
2815,1.1,0
2815,5.38,0
2818,3.79,0
2819,106.07,0
2820,0.9,0
2821,63.3,0
2821,198.75,0
2822,30.47,0
2822,0.89,0
2823,88.41,0
2823,8,0
2826,180,0
2826,1,0
2827,0,0
2828,0,0
2829,44.99,0
2829,161.72,0
2829,124.14,0
2830,62.7,0
2831,68.74,0
2833,0.76,0
2833,151,0
2833,24.99,0
2834,30,0
2834,44.99,0
2834,3.82,0
2836,44.99,0
2837,190,0
2837,7.32,0
2839,4.51,0
2840,0.89,0
2842,1.29,0
2845,58.85,0
2846,1.98,0
2846,12.14,0
2847,1.1,0
2847,23.26,0
2852,12.99,0
2853,0.99,0
2855,67.46,0
2856,24.99,0
2856,38.84,0
2858,4.56,0
2859,0.76,0
2860,5,0
2861,1,0
2862,15.62,0
2864,1,0
2865,6.01,0
2866,7.4,0
2866,7.4,0
2866,12.83,0
2866,12.83,0
2866,11.4,0
2868,15.08,0
2868,15.08,0
2868,5.3,0
2868,5.3,0
2869,4.92,0
2869,25,0
2870,0,0
2873,86.07,0
2874,5,0
2874,201.43,0
2874,68.74,0
2876,0.88,0
2878,2.31,0
2880,1.29,0
2884,21.93,0
2886,396.59,0
2888,197.8,0
2889,119.5,0
2890,0.76,0
2891,0,0
2892,96.96,0
2892,29.95,0
2893,1.78,0
2893,81.75,0
2895,128,0
2895,75.49,0
2896,10,0
2896,204.52,0
2896,16.99,0
2899,26,0
2901,4.9,0
2902,250,0
2904,4.49,0
2906,1,0
2906,88.2,0
2907,1.79,0
2907,1,0
2907,1,0
2908,1,0
2908,1,0
2909,1,0
2909,1,0
2910,1,0
2910,1,0
2911,1,0
2911,1,0
2911,1,0
2912,1,0
2912,1,0
2913,1,0
2913,1,0
2914,1,0
2914,70.71,0
2914,0.99,0
2914,1,0
2915,1,0
2915,1,0
2915,1,0
2916,1,0
2916,1,0
2917,1,0
2917,1,0
2917,1,0
2918,1,0
2918,1,0
2918,24.05,0
2919,8.93,0
2919,1,0
2919,1,0
2919,1,0
2919,8.99,0
2920,1,0
2920,120,0
2920,1,0
2921,1,0
2921,1,0
2921,127.3,0
2922,1,0
2922,83.08,0
2922,1,0
2922,1,0
2923,59.95,0
2923,202.41,0
2923,96.52,0
2923,1,0
2923,1,0
2924,1,0
2924,1,0
2925,1,0
2925,1,0
2925,1,0
2926,1,0
2926,1,0
2927,8.73,0
2927,1,0
2928,1,0
2928,1,0
2928,41,0
2929,1,0
2929,1,0
2929,1.59,0
2930,1,0
2930,1,0
2931,1,0
2931,9.03,0
2931,1,0
2931,1,0
2932,29.68,0
2932,1,0
2932,1,0
2932,41,0
2933,1,0
2933,1,0
2934,1,0
2934,1,0
2934,1,0
2935,1,0
2935,53.88,0
2935,1,0
2936,1,0
2936,1,0
2937,1,0
2937,1,0
2938,9.81,0
2938,1,0
2938,1,0
2938,29,0
2938,1,0
2939,1,0
2939,1,0
2940,1,0
2940,1,0
2940,1,0
2940,11.5,0
2941,1,0
2941,1,0
2942,1.78,0
2942,1,0
2942,94.8,0
2942,1,0
2943,1,0
2943,1,0
2944,55.3,0
2944,1,0
2944,3,0
2945,2.69,0
2949,27.99,0
2949,2.68,0
2949,124.14,0
2951,7.91,0
2951,2.69,0
2952,6,0
2955,2.49,0
2959,40.29,0
